time,lat,lon,alt,x,y,z,vel_x,vel_y,vel_z,track_id,uav_category
2022-08-17 17:37:38,22.9025867,120.27307426666667,20.142,92.6615408307269,80.76515143705893,20.140813233738882,-0.4548312027530699,-1.9158562806282475,0.03403129656563664,0,LSS
2022-08-17 17:37:39,22.9025694,120.27306983333332,20.176000000000002,92.20670950632051,78.84929515407528,20.17484391723803,-0.45483132440639906,-1.915856282983654,0.03403068349914662,0,LSS
2022-08-17 17:37:40,22.9025521,120.2730654,20.21,91.75187806039364,76.93343886874327,20.20887399244043,-0.45483144592687097,-1.915856285332012,0.03403007520240209,0,LSS
2022-08-17 17:37:41,22.902532233333336,120.27306173333334,20.092333333333332,91.375703223019,74.73334089603603,20.091239017936132,-0.3761748373746343,-2.2000979727072405,-0.11763497450429838,0,LSS
2022-08-17 17:37:42,22.902512366666667,120.27305806666666,19.974666666666668,90.99952829059248,72.53324302032743,19.9736032574058,-0.37617493242652245,-2.200097875708593,-0.11763576053033376,0,LSS
2022-08-17 17:37:43,22.9024925,120.2730544,19.857,90.62335326130345,70.33314524119882,19.855966713037184,-0.3761750292890298,-2.200097779128612,-0.11763654436861515,0,LSS
2022-08-17 17:37:44,22.9024733,120.27304980000001,19.827333333333332,90.15142233616027,68.20687659485579,19.826329942791975,-0.4719309251431838,-2.1262686463430356,-0.029636770245208055,0,LSS
2022-08-17 17:37:45,22.9024541,120.2730452,19.797666666666668,89.67949128242964,66.08060798732951,19.796692427319567,-0.4719310537306285,-2.1262686075262707,-0.029637515472408893,0,LSS
2022-08-17 17:37:46,22.9024349,120.2730406,19.768,89.20756010038082,63.95433942023743,19.76705416279132,-0.4719311820488201,-2.126268567092083,-0.029638264528244918,0,LSS
2022-08-17 17:37:47,22.902415933333334,120.27303666666667,19.856333333333335,88.80402788277485,61.85391247614595,19.85541394755979,-0.4035322176059708,-2.100426944091481,0.08835978476846762,0,LSS
2022-08-17 17:37:48,22.902396966666664,120.27303273333334,19.944666666666667,88.40049554226482,59.753485489803,19.94377301147512,-0.40353234051002573,-2.1004269863429528,0.08835906391533044,0,LSS
2022-08-17 17:37:49,22.902378,120.2730288,20.033,87.9969630750293,57.65305846038872,20.03213135528144,-0.4035324672355216,-2.100427029414277,0.0883583438063198,0,LSS
2022-08-17 17:37:50,22.902371133333332,120.2730229,20.080000000000002,87.39164914716558,56.89262012504426,20.079146536513527,-0.605313927863719,-0.7604383353444604,0.047015181232087144,0,LSS
2022-08-17 17:37:51,22.902364266666666,120.27301700000001,20.127,86.78633515076044,56.13218180311688,20.126161571112238,-0.6053139964051439,-0.7604383219273814,0.04701503459871148,0,LSS
2022-08-17 17:37:52,22.9023574,120.2730111,20.174,86.1810210797141,55.37174349428563,20.17317645624752,-0.6053140710463367,-0.7604383088312474,0.04701488513528318,0,LSS
2022-08-17 17:37:53,22.902363166666667,120.2729924,20.227,84.2624645352166,56.01035109865926,20.22619647306043,-1.9185565444975055,0.6386076043736253,0.053020016812908466,0,LSS
