Unnamed: 0,time(millisecond),datetime(utc),lat,lon,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,time,alt,Planename,uav_category,x,y,z,vel_x,vel_y,vel_z,track_id
1250,188288,29/09/2020 12:01,51.52178277,5.865930695,168.7664096,156.66011,94.5210004,267.3085725,0,19.22804279,1854.081424,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.565858,0.0,242.8,1.1,3.9,0,0,1024,1024,1024,1024,0,0,77,,,,,,,0,32,267.3085725,168.7664096,6,P-GPS,,2020-09-29 14:01:00,81.47565291,Parrot,Fixed-Wing,1783.8523584066322,1057.3403676983726,81.13902439480842,-4.671321967468896,-2.8107907101778706,-0.10099967072130912,0
1260,189899,29/09/2020 12:01,51.52174425,5.865824577,169.1765146,154.9704774,96.620738,267.7186775,0,18.9596771,1826.341922,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.565858,0.0,245.3,-0.8,5.6,0,0,1024,1024,1024,1024,0,0,77,,,,,,,0,32,267.7186775,169.1765146,6,P-GPS,,2020-09-29 14:01:00,81.60065291,Parrot,Fixed-Wing,1776.4884233409796,1053.0520853959306,81.26678529927705,-4.614734610095755,-2.687324722788859,0.08006353429411615,0
1264,190505,29/09/2020 12:01,51.52170454,5.865719397,168.779533,153.4908186,97.7034152,267.3216959,0,19.2030338,1798.628666,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.565858,0.0,242.1,1.0,1.9,0,0,1024,1024,1024,1024,0,0,77,,,,,,,0,32,267.3216959,168.779533,6,P-GPS,,2020-09-29 14:01:00,81.47965291,Parrot,Fixed-Wing,1769.1895586530436,1048.631396829338,81.14853859225434,-4.573957155994931,-2.770299350392429,-0.07410130135078448,0
1280,192916,29/09/2020 12:01,51.52162408,5.865504462,168.5564358,152.4475114,98.5236252,267.0985988,0,19.76669794,1742.112917,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,243.7,0.5,4.2,0,0,1024,1024,1024,1024,0,0,77,,,,,,,0,32,267.0985988,168.5564358,6,P-GPS,,2020-09-29 14:01:00,81.41165291,Parrot,Fixed-Wing,1754.274335710785,1039.674260426485,81.08611701794524,-9.346877031816287,-5.613141207394756,-0.03911753659051737,0
1287,193920,29/09/2020 12:01,51.52158431,5.865394022,168.4842574,151.555123,99.3438352,267.0264203,0,20.19938924,1713.313703,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.3,0.3,5.4,0,0,1024,1024,1024,1024,0,0,76,,,,,,,0,32,267.0264203,168.4842574,6,P-GPS,,2020-09-29 14:01:00,81.3896529,Parrot,Fixed-Wing,1746.6103732856252,1035.2468192220942,81.06693654161342,-4.802751835607562,-2.774531005218123,-0.012019770296379594,0
1300,195725,29/09/2020 12:01,51.52150137,5.865164026,168.3595854,151.0367502,99.737536,266.9017484,0,20.6576264,1653.34651,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.8,0.5,4.6,0,0,1024,1024,1024,1024,0,0,76,,,,,,,0,32,266.9017484,168.3595854,6,P-GPS,,2020-09-29 14:01:00,81.3516529,Parrot,Fixed-Wing,1730.6498092251516,1026.0134742436608,81.03477107284107,-10.001957745398787,-5.786231988610629,-0.020157035697673343,0
1305,196530,29/09/2020 12:01,51.52145999,5.865048854,168.8713965,152.0078789,99.2782184,267.4135594,0,20.11780804,1623.349789,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.1,0.5,2.9,0,0,1024,1024,1024,1024,0,0,76,,,,,,,0,32,267.4135594,168.8713965,6,P-GPS,,2020-09-29 14:01:00,81.50765291,Parrot,Fixed-Wing,1722.657472150516,1021.4068579588024,81.19367003616622,-5.008533370412511,-2.8868141035518975,0.099576726169835,0
1322,199150,29/09/2020 12:01,51.52138155,5.864828086,170.3608978,156.5813698,96.1942288,268.9030608,0,19.63892393,1565.994145,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,246.8,-1.0,2.1,0,0,1024,1024,1024,1024,0,0,75,,,,,,,0,32,268.9030608,170.3608978,6,P-GPS,,2020-09-29 14:01:00,81.96165292,Parrot,Fixed-Wing,1707.3372894294853,1012.6745501410339,81.6531741317039,-9.60065193479075,-5.472248567294325,0.2879560227315169,0
1330,200353,29/09/2020 12:01,51.52130382,5.864600995,170.295281,160.5511862,92.1587956,268.837444,0,20.66677549,1507.447555,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.7,-0.2,3.9,0,0,1024,1024,1024,1024,0,0,75,,,,,,,0,32,268.837444,170.295281,6,P-GPS,,2020-09-29 14:01:00,81.94165292,Parrot,Fixed-Wing,1691.5780268227154,1004.0210609620867,81.63873332191218,-9.875808780587537,-5.4228555325586125,-0.009049577997299147,0
1342,201962,29/09/2020 12:01,51.521264,5.864483667,170.8956748,162.6607664,90.6496092,269.4378377,0,20.2307064,1477.257265,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,-0.223694,245.9,-1.0,3.3,0,0,1024,1024,1024,1024,0,0,74,,,,,,,0,32,269.4378377,170.8956748,6,P-GPS,,2020-09-29 14:01:00,82.12465293,Parrot,Fixed-Wing,1683.43592162239,999.5880250571795,81.82457976607225,-5.102388102556194,-2.778037019037658,0.11646382136487,0
1350,203373,29/09/2020 12:01,51.52118463,5.864259614,171.5485619,166.6929187,87.270344,270.0907249,0,19.74397063,1419.15687,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,242.6,-1.9,2.4,0,0,1024,1024,1024,1024,0,0,74,,,,,,,0,32,270.0907249,171.5485619,6,P-GPS,,2020-09-29 14:01:00,82.32365293,Parrot,Fixed-Wing,1667.88755957707,990.7522474154302,82.02903556765972,-9.743644372355396,-5.537089684654459,0.12812569032844323,0
1360,205066,29/09/2020 12:01,51.52114295,5.864144934,170.521659,167.2736274,85.6627324,269.0638219,0,20.94934575,1389.281541,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.2,0.8,4.0,0,0,1024,1024,1024,1024,0,0,74,,,,,,,0,32,269.0638219,170.521659,6,P-GPS,,2020-09-29 14:01:00,82.01065292,Parrot,Fixed-Wing,1659.9291458095684,986.1122892495739,81.7188268713839,-4.9872747555383095,-2.907708357892207,-0.19439753260912912,0
1366,205790,29/09/2020 12:01,51.52110186,5.864029185,170.5577482,167.4081418,85.5643072,269.0999112,0,20.64261654,1359.278259,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.9,-0.2,3.3,0,0,1024,1024,1024,1024,0,0,74,,,,,,,0,32,269.0999112,170.5577482,6,P-GPS,,2020-09-29 14:01:00,82.02165292,Parrot,Fixed-Wing,1651.8965821076456,981.5380129988288,81.73261396297414,-5.033742067601541,-2.866547673527288,0.00863991441625059,0
1383,208271,29/09/2020 12:01,51.52101983,5.86379297,170.439638,163.1889816,89.6653572,268.9818009,0,21.85468011,1298.333375,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-2.013246,0.0,246.8,-0.4,3.1,0,0,1024,1024,1024,1024,0,0,73,,,,,,,0,32,268.9818009,170.439638,6,P-GPS,,2020-09-29 14:01:00,81.98565292,Parrot,Fixed-Wing,1635.5039866094512,972.4060733391188,81.70222928175156,-10.272697561886114,-5.72268462843033,-0.01904107502367901,0
1390,209344,29/09/2020 12:02,51.52097793,5.86366731,170.9087981,160.6725773,92.6509216,269.4509611,0,21.47726359,1266.16802,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,242.7,-0.6,3.0,0,0,1024,1024,1024,1024,0,0,73,,,,,,,0,32,269.4509611,170.9087981,6,P-GPS,,2020-09-29 14:02:00,82.12865293,Parrot,Fixed-Wing,1626.7835239730753,967.7415151982834,81.84816469298187,-5.464825583787839,-2.9231243487899214,0.09145289672423128,0
1403,211427,29/09/2020 12:02,51.52085406,5.863315166,171.3451498,156.023627,97.7362236,269.8873128,0,20.07289029,1175.226416,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,249.0,-3.2,4.9,0,0,1024,1024,1024,1024,0,0,72,,,,,,,0,32,269.8873128,171.3451498,6,P-GPS,,2020-09-29 14:02:00,82.26165293,Parrot,Fixed-Wing,1602.3457588576823,953.9520337950759,81.98941656356828,-15.314339339764366,-8.641412033012537,0.08851787666844799,0
1410,212429,29/09/2020 12:02,51.52081416,5.863195993,172.0570921,157.3261205,97.1456724,270.5992551,0,21.28077078,1144.747412,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,-0.223694,246.6,0.9,2.9,0,0,1024,1024,1024,1024,0,0,72,,,,,,,0,32,270.5992551,172.0570921,6,P-GPS,,2020-09-29 14:02:00,82.47865294,Parrot,Fixed-Wing,1594.0754428044504,949.5102036783778,82.2091478044461,-5.182733604658334,-2.783548060777946,0.13769830303470998,0
1420,213632,29/09/2020 12:02,51.52077513,5.86308148,172.7296643,158.3923935,96.7519716,271.2718273,0,20.0070124,1115.380613,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.8,-2.1,4.3,0,0,1024,1024,1024,1024,0,0,72,,,,,,,0,32,271.2718273,172.7296643,6,P-GPS,,2020-09-29 14:02:00,82.68365295,Parrot,Fixed-Wing,1586.128528353468,945.1652818488083,82.41677062902062,-4.9800685141115215,-2.7228188415996284,0.13011035891378203,0
1428,214839,29/09/2020 12:02,51.52073476,5.862967905,171.9750711,156.9160155,97.4737564,270.5172341,0,20.65579211,1086.059746,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,244.5,-1.3,2.3,0,0,1024,1024,1024,1024,0,0,72,,,,,,,0,32,270.5172341,171.9750711,6,P-GPS,,2020-09-29 14:02:00,82.45365294,Parrot,Fixed-Wing,1578.2466451787104,940.6712402761636,82.18938652008711,-4.939315563622739,-2.8162672537979896,-0.1424941023958144,0
1440,216799,29/09/2020 12:02,51.52065403,5.862733591,172.0111604,155.3773016,99.0485596,270.5533233,0,20.45064235,1025.951476,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-0.894776,-1.789552,0.0,244.5,-0.9,3.5,0,0,1024,1024,1024,1024,0,0,72,,,,,,,0,32,270.5533233,172.0111604,6,P-GPS,,2020-09-29 14:02:00,82.46465294,Parrot,Fixed-Wing,1561.9857001475175,931.6842234141739,82.20570104796445,-10.190196567364772,-5.631866303109889,0.010223775165277973,0
1446,217644,29/09/2020 12:02,51.52061432,5.862618036,171.7027614,155.265753,98.8517092,270.2449243,0,21.4801045,996.3517379,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.1,-0.7,4.8,0,0,1024,1024,1024,1024,0,0,72,,,,,,,0,32,270.2449243,171.7027614,6,P-GPS,,2020-09-29 14:02:00,82.37065294,Parrot,Fixed-Wing,1553.9663544918806,927.2636291452898,82.11430042012961,-5.025458755061542,-2.770240257136538,-0.05727775121500931,0
1465,220462,29/09/2020 12:02,51.52048146,5.862248319,174.5505305,160.7053857,96.2598456,273.0926935,0,20.80622633,901.1319186,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.2,-3.4,4.0,0,0,1024,1024,1024,1024,0,0,70,,,,,,,0,32,273.0926935,174.5505305,6,P-GPS,,2020-09-29 14:02:00,83.23865296,Parrot,Fixed-Wing,1528.3089246035063,912.4740112974994,82.99062136209142,-16.07866292361073,-9.26816447236549,0.5491613579382456,0
1470,221263,29/09/2020 12:02,51.52048146,5.862248319,174.5767772,160.7316324,96.2598456,273.1189402,0,20.73574035,901.1319186,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-1.789552,0.0,243.5,-4.8,-0.2,0,0,1024,1024,1024,1024,0,0,70,,,,,,,0,32,273.1189402,174.5767772,6,P-GPS,,2020-09-29 14:02:00,83.24665296,Parrot,Fixed-Wing,1528.308926516443,912.4740124427935,82.99862136168315,1.1987742367408984e-06,7.177179820240966e-07,0.005013335216508363,0
1481,223198,29/09/2020 12:02,51.52039243,5.862008703,175.8858324,162.6968556,95.6036776,274.4279953,0,21.81676397,839.3044888,16,0,0,275.3138221,176.7716592,35.24880574,3788.517182,-1.11847,-2.013246,-0.223694,246.4,-2.8,4.1,0,0,1024,1024,1024,1024,0,0,70,,,,,,,0,32,274.4279953,175.8858324,6,P-GPS,,2020-09-29 14:02:00,83.64565298,Parrot,Fixed-Wing,1511.6801533307225,902.5636447933075,83.40298692752418,-10.42070230921786,-6.210499710157791,0.2534025293787932,0
1489,224293,29/09/2020 12:02,51.52035008,5.861885303,177.16536,164.9606352,94.6194256,275.7075229,0,21.41861102,807.9330967,16,0,0,275.7075229,177.16536,35.24880574,3788.517182,-1.11847,-1.789552,0.0,246.1,-5.8,2.3,0,0,1024,1024,1024,1024,0,0,69,,,,,,,0,32,275.7075229,177.16536,6,P-GPS,,2020-09-29 14:02:00,84.03565299,Parrot,Fixed-Wing,1503.1163926579702,897.8493112382771,83.79567245174405,-5.366625644685064,-2.9543169549942894,0.24608303350654692,0
1502,226407,29/09/2020 12:02,51.52026503,5.861637975,178.6351763,169.0223151,92.027562,277.1773393,0,21.0018691,745.2001551,15,0,0,277.223271,178.6811081,35.24880574,3788.517182,-1.11847,-1.789552,-0.223694,242.8,-4.1,0.2,0,0,1024,1024,1024,1024,0,0,69,,,,,,,0,32,277.1773393,178.6351763,6,P-GPS,,2020-09-29 14:02:00,84.483653,Parrot,Fixed-Wing,1485.9521058769812,888.3816879242098,84.24901256833931,-10.756290972103896,-5.933046474915326,0.2840932609461523,0
1510,227477,29/09/2020 12:02,51.52022317,5.861518901,180.9022368,170.7972496,92.519688,279.4443997,0,19.3890801,715.0000229,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,243.2,-4.9,3.8,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,279.4443997,180.9022368,6,P-GPS,,2020-09-29 14:02:00,85.17465303,Parrot,Fixed-Wing,1477.688619133646,883.7220426495196,84.94257616250758,-5.17845390196379,-2.920045618025326,0.43463337112235273,0
1520,228555,29/09/2020 12:02,51.52014348,5.861303788,179.3668036,168.3103728,93.4711316,277.9089666,0,19.09349085,660.2624883,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.223694,242.9,-6.3,2.0,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,277.9089666,179.3668036,6,P-GPS,,2020-09-29 14:02:00,84.70665301,Parrot,Fixed-Wing,1462.7599210470985,874.8513723469208,84.47923379225193,-9.355321459173561,-5.558955761449703,-0.29036134258104407,0
1525,229521,29/09/2020 12:02,51.52010324,5.8612001,179.0780897,167.5623413,93.9304492,277.6202527,0,18.99607211,633.8517263,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.565858,0.0,243.7,-3.9,2.6,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,277.6202527,179.0780897,6,P-GPS,,2020-09-29 14:02:00,84.61865301,Parrot,Fixed-Wing,1455.5641150784732,870.372203455084,84.39348974874667,-4.509373664337974,-2.8069470365151434,-0.053732956856023334,0
1542,231941,29/09/2020 12:02,51.52001797,5.86098266,177.6443626,165.1115538,94.9475096,276.1865256,0,18.66936702,578.802512,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.223694,243.2,-3.9,4.4,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,276.1865256,177.6443626,6,P-GPS,,2020-09-29 14:02:00,84.18165299,Parrot,Fixed-Wing,1440.4740056792302,860.8807294773758,83.96119737432923,-9.456472591620535,-5.947992897174115,-0.27090333688702145,0
1545,232541,29/09/2020 12:02,51.51997988,5.86087645,176.9685096,164.206042,95.1771684,275.5106725,0,19.13688748,552.4081542,15,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.223694,244.3,-3.1,3.8,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,275.5106725,176.9685096,6,P-GPS,,2020-09-29 14:02:00,83.97565299,Parrot,Fixed-Wing,1433.103012531278,856.6407358751076,83.75742556823064,-4.619157676890702,-2.657063791101965,-0.1276970529725236,0
1557,234558,29/09/2020 12:02,51.51990293,5.86064112,176.2040739,163.4744147,95.14436,274.7462368,0,20.30595707,494.9048715,16,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,-0.223694,245.8,-0.4,2.9,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,274.7462368,176.2040739,6,P-GPS,,2020-09-29 14:02:00,83.74265298,Parrot,Fixed-Wing,1416.7708444514249,848.0746918480049,83.52921213249141,-10.23482969690194,-5.368056547355111,-0.14301381408248134,0
1570,236771,29/09/2020 12:02,51.51982727,5.860416338,176.5682471,166.5288767,92.4540712,275.1104101,0,20.81134892,440.6004078,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,239.7,-3.2,0.7,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,275.1104101,176.5682471,6,P-GPS,,2020-09-29 14:02:00,83.85365298,Parrot,Fixed-Wing,1401.1708085548566,839.6524731938213,83.64476606972522,-9.776026666287459,-5.277925941870166,0.07241383156309068,0
1575,237579,29/09/2020 12:02,51.51978928,5.860299375,175.8759899,168.4940999,89.7965908,274.4181528,0,20.02186569,412.7854463,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.223694,247.7,-1.4,5.0,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,274.4181528,175.8759899,6,P-GPS,,2020-09-29 14:02:00,83.64265298,Parrot,Fixed-Wing,1393.0533691266567,835.4234582643046,83.43609611618109,-5.0869308787625,-2.6501838199088734,-0.13076656001472114,0
1591,240197,29/09/2020 12:02,51.51971091,5.860067747,172.7296643,169.0551235,86.0892416,271.2718273,0,20.03821772,358.7007989,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.9,-0.2,2.1,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,271.2718273,172.7296643,6,P-GPS,,2020-09-29 14:02:00,82.68365295,Parrot,Fixed-Wing,1376.977915232864,826.6995312414342,82.48171696079993,-10.073955404997703,-5.466996600250657,-0.5980778592187478,0
1595,240604,29/09/2020 12:02,51.51967134,5.85995411,172.5360948,170.1082732,84.8425224,271.0782577,0,20.07208499,332.8969923,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,246.0,-0.3,2.4,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,271.0782577,172.5360948,6,P-GPS,,2020-09-29 14:02:00,82.62465294,Parrot,Fixed-Wing,1369.0913798582715,822.2948478266253,82.42498088792951,-4.942230943429861,-2.760269450995219,-0.03555462083543576,0
1611,243212,29/09/2020 12:02,51.51958977,5.859718875,169.5505304,168.4022364,83.5629948,268.0926933,0,20.76777333,281.820219,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.1,1.0,2.5,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,268.0926933,169.5505304,6,P-GPS,,2020-09-29 14:02:00,81.71465291,Parrot,Fixed-Wing,1352.7655868823986,813.2149089342079,81.51962191807593,-10.23083463003646,-5.690097467023175,-0.567358529847883,0
1626,245435,29/09/2020 12:02,51.51950898,5.859484235,168.1397692,166.6633912,83.8910788,266.6819321,0,19.80935639,235.6358343,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,247.5,1.3,3.1,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,266.6819321,168.1397692,6,P-GPS,,2020-09-29 14:02:00,81.2846529,Parrot,Fixed-Wing,1336.4811177207994,804.2218791318218,81.09418874255095,-10.204938362042526,-5.6356344140326415,-0.2666049037470749,0
1631,245836,29/09/2020 12:02,51.5194698,5.859369443,167.7066983,165.4101103,84.7112888,266.2488612,0,19.83702733,215.6686421,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,247.6,1.3,0.7,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,266.2488612,167.7066983,6,P-GPS,,2020-09-29 14:02:00,81.1526529,Parrot,Fixed-Wing,1328.5143172812536,799.860621029866,80.9643984125189,-4.992530405594977,-2.7330562433295946,-0.08133530818981698,0
1640,247455,29/09/2020 12:02,51.51943105,5.859255265,167.0833387,163.7696903,85.7283492,265.6255016,0,19.6135794,198.2093239,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,246.4,1.6,1.1,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,265.6255016,167.0833387,6,P-GPS,,2020-09-29 14:02:00,80.96265289,Parrot,Fixed-Wing,1320.5900979534547,795.5472211017096,80.77658038572298,-4.965846230848392,-2.70306510828579,-0.11769934701050026,0
1650,248864,29/09/2020 12:02,51.51935451,5.85903411,166.6994804,160.6299264,88.4842548,265.2416433,0,19.59816688,174.3084045,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,244.9,1.7,2.8,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,265.2416433,166.6994804,6,P-GPS,,2020-09-29 14:02:00,80.84565289,Parrot,Fixed-Wing,1305.2414822252597,787.0274292476329,80.66379086604258,-9.61846996021605,-5.339071839892077,-0.07068146249047763,0
1660,250676,29/09/2020 12:02,51.51927662,5.858807845,165.4232336,157.1883252,90.6496092,263.9653966,0,20.01502065,167.5095198,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.223694,245.9,2.2,2.3,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,263.9653966,165.4232336,6,P-GPS,,2020-09-29 14:02:00,80.45665287,Parrot,Fixed-Wing,1289.538103043128,778.3573604698906,80.27904301326748,-9.840788486205547,-5.433245418903185,-0.24110875727879424,0
1669,252085,29/09/2020 12:02,51.51923679,5.858694861,165.6069607,157.0767767,90.9448848,264.1491236,0,19.7309069,172.0229714,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.4,2.3,2.9,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,264.1491236,165.6069607,6,P-GPS,,2020-09-29 14:02:00,80.51265288,Parrot,Fixed-Wing,1281.6967768468658,773.9239129885034,80.33716009178494,-4.913899846255003,-2.778294940408516,0.03642005141016037,0
1680,253900,29/09/2020 12:02,51.51915527,5.858468029,164.6063045,155.0262517,91.9947536,263.1484674,0,20.15608209,195.2893763,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.5,2.7,2.7,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,263.1484674,164.6063045,6,P-GPS,,2020-09-29 14:02:00,80.20765287,Parrot,Fixed-Wing,1265.954079747791,764.850046353695,80.03639282966304,-9.865427724669372,-5.686292183964585,-0.18848089801490364,0
1687,254904,29/09/2020 12:02,51.51911402,5.858356156,166.1384568,156.066278,92.4868796,264.6806197,0,19.87100645,212.4097837,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,244.3,1.0,5.3,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,264.6806197,166.1384568,6,P-GPS,,2020-09-29 14:02:00,80.67465288,Parrot,Fixed-Wing,1258.1899493533153,760.2587149025758,80.50547522686514,-4.8655237898282016,-2.8772356036552424,0.2939584276689123,0
1700,256718,29/09/2020 12:02,51.51903367,5.858137272,167.0505303,156.0269079,93.4383232,265.5926932,0,19.6548062,252.4927902,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,245.0,0.5,2.7,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,265.5926932,167.0505303,6,P-GPS,,2020-09-29 14:02:00,80.95265289,Parrot,Fixed-Wing,1242.9989403966865,751.3152990868093,80.78750800415173,-9.51970300789401,-5.6045429691519795,0.17674061584225792,0
1710,258586,29/09/2020 12:02,51.51899348,5.858026673,167.0899004,155.574152,93.9304492,265.6320633,0,18.86811914,275.000665,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,-0.223694,243.3,1.8,2.3,0,0,1024,1024,1024,1024,0,0,68,,,,,,,0,32,265.6320633,167.0899004,6,P-GPS,,2020-09-29 14:02:00,80.96465289,Parrot,Fixed-Wing,1235.3230809306226,746.8419046646861,80.80152186958532,-4.810207317755173,-2.8033283672839704,0.008782026085376383,0
1723,260065,29/09/2020 12:02,51.51891516,5.85781594,168.7073545,156.2729709,94.8490844,267.2495174,0,19.08590762,321.3812439,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,244.6,-2.2,4.5,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.2495174,168.7073545,6,P-GPS,,2020-09-29 14:02:00,81.45765291,Parrot,Fixed-Wing,1220.6977592149922,738.124574205945,81.29834729765906,-9.165205518949426,-5.4628627516325405,0.31134406776635115,0
1730,260936,29/09/2020 12:02,51.51887437,5.857707011,169.4192968,155.902236,95.9317616,267.9614597,0,19.96099855,346.5321633,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-1.11847,-1.789552,0.0,246.8,2.4,4.1,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,267.9614597,169.4192968,6,P-GPS,,2020-09-29 14:02:00,81.67465291,Parrot,Fixed-Wing,1213.1378336077462,733.5845086850636,81.5173107966678,-4.737555401897789,-2.8451089403321577,0.13721718459147395,0
1740,262714,29/09/2020 12:02,51.51883419,5.857598467,170.2329451,155.7972491,96.8503968,268.775108,0,19.5281954,371.9882009,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.789552,0.0,242.3,0.3,4.3,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.775108,170.2329451,6,P-GPS,,2020-09-29 14:02:00,81.92265292,Parrot,Fixed-Wing,1205.6046076358432,729.1123323886292,81.76724932859491,-4.720823623277289,-2.8025650081933198,0.1566282135023626,0
1746,263762,29/09/2020 12:02,51.51875631,5.857384994,170.4265146,155.9908186,96.8503968,268.9686776,0,18.55720685,422.919961,17,0,0,279.4443997,180.9022368,35.24880574,3788.517182,-0.894776,-1.565858,0.0,240.5,1.3,1.9,0,0,1024,1024,1024,1024,0,0,67,,,,,,,0,32,268.9686776,170.4265146,6,P-GPS,,2020-09-29 14:02:00,81.98165292,Parrot,Fixed-Wing,1190.7888957063503,720.4439456379964,81.83001242096196,-9.284516770542682,-5.432191348131497,0.03933155466481432,0
